peak_Hz,peak_Q,peak_mel,fourier_freq,        ampmax_n4,ampmax_n3,ampmax_n2,ampmax_n1,        ampmax_0,ampmax_p1,ampmax_p2,ampmax_p3,        num_samples,sample_rate,species
2583.984375,51,1853.1674450398705,3879,2304.052734375,2067.1875,3100.78125,2390.185546875,2713.18359375,2174.853515625,2239.453125,3208.447265625,63945,44100,Eastern Bluebird
5943.1640625,39,3741.1620115459477,8632,2777.783203125,1291.9921875,1248.92578125,1270.458984375,5943.1640625,5900.09765625,3100.78125,3014.6484375,63945,44100,Rose-breasted Grosbeak
2820.849609375,53,2009.6367704220825,3922,3186.9140625,1679.58984375,2196.38671875,2820.849609375,2562.451171875,2842.3828125,2928.515625,2842.3828125,63945,44100,American Robin
3682.177734375,58,2494.5486885421506,5339,4521.97265625,4263.57421875,4112.841796875,3897.509765625,3703.7109375,3596.044921875,3423.779296875,3552.978515625,63945,44100,Red-winged Blackbird
2670.1171875,52,1803.7666800985344,4572,3875.9765625,3596.044921875,3100.78125,2476.318359375,2627.05078125,2670.1171875,2993.115234375,2756.25,63945,44100,Scarlet Tanager
1464.2578125,42,1170.6620161542858,2162,1399.658203125,1507.32421875,1528.857421875,1421.19140625,4306.640625,2260.986328125,1636.5234375,1550.390625,63945,44100,American Crow
2540.91796875,51,1803.7666800985344,3676,7751.953125,3531.4453125,3466.845703125,2756.25,2519.384765625,2497.8515625,2562.451171875,2928.515625,63945,44100,Tufted Titmouse
4285.107421875,14,812.1934009894649,119,5297.16796875,1205.859375,4457.373046875,5943.1640625,1442.724609375,3014.6484375,5254.1015625,1227.392578125,63945,44100,Indigo Bunting
3402.24609375,57,2428.0503191005596,4933,3509.912109375,3273.046875,3552.978515625,3509.912109375,3552.978515625,4177.44140625,4091.30859375,3854.443359375,63945,44100,Tufted Titmouse
6000.0,66,3544.3606937385,8689,4781.25,5789.0625,5882.8125,5507.8125,5976.5625,6023.4375,5976.5625,5976.5625,69600,48000,Red-winged Blackbird
7084.423828125,69,4282.309241202705,10267,7084.423828125,7019.82421875,7170.556640625,6180.029296875,7084.423828125,6976.7578125,7105.95703125,6136.962890625,63945,44100,American Robin
1687.5,44,1269.5050518489365,2407,1945.3125,2039.0625,2039.0625,2062.5,1593.75,1804.6875,1734.375,2250.0,69600,48000,Blue Jay
10078.125,64,5461.183188140486,14598,9328.125,10031.25,6351.5625,8273.4375,9820.3125,9820.3125,4781.25,4593.75,69600,48000,Brown-headed Cowbird
2627.05078125,15,1618.9862188629947,461,2734.716796875,2497.8515625,2863.916015625,3186.9140625,2217.919921875,2217.919921875,2217.919921875,1205.859375,63945,44100,American Robin
3515.625,57,2300.3243609551837,5112,3468.75,3585.9375,3468.75,2648.4375,2531.25,3398.4375,3375.0,3351.5625,69600,48000,Blue Jay
1078.125,36,864.5929752468496,1468,1335.9375,1335.9375,1335.9375,1500.0,1593.75,1335.9375,1265.625,1406.25,69600,48000,Blue Jay
7213.623046875,72,4399.591234802461,10475,8333.349609375,7967.28515625,7235.15625,8419.482421875,6029.296875,6352.294921875,8376.416015625,4155.908203125,63945,44100,Tufted Titmouse
2713.18359375,53,1903.9211763064616,3942,4521.97265625,2691.650390625,2713.18359375,2691.650390625,2519.384765625,3488.37890625,2497.8515625,3531.4453125,63945,44100,Blue Jay
2540.91796875,51,1803.7666800985344,3625,1399.658203125,1722.65625,3574.51171875,2885.44921875,2906.982421875,2390.185546875,2885.44921875,3079.248046875,63945,44100,Blue Jay
3208.447265625,55,2239.003521681573,4674,1248.92578125,1421.19140625,4801.904296875,4715.771484375,2433.251953125,4651.171875,4629.638671875,2842.3828125,63945,44100,Blue Jay
6567.626953125,67,4057.0412364152144,9411,4155.908203125,4069.775390625,4155.908203125,4500.439453125,6546.09375,6782.958984375,6481.494140625,5598.6328125,63945,44100,Indigo Bunting
1485.791015625,42,1139.4551226592705,2018,1335.05859375,1528.857421875,1485.791015625,1528.857421875,1356.591796875,4155.908203125,1722.65625,1658.056640625,63945,44100,Canada Goose
2648.4375,52,1803.7666800985344,3835,2695.3125,2039.0625,2414.0625,2531.25,2601.5625,2648.4375,2601.5625,1992.1875,69600,48000,Tufted Titmouse
7617.1875,71,4399.591234802461,11110,7664.0625,7687.5,7617.1875,8109.375,7476.5625,7054.6875,7617.1875,8039.0625,69600,48000,Blue Jay
2953.125,54,2009.6367704220825,4322,3000.0,2882.8125,2929.6875,2882.8125,2859.375,2859.375,3000.0,2929.6875,69600,48000,Blue Jay
3140.625,55,2121.2222434897826,103,3210.9375,3164.0625,3140.625,3140.625,3093.75,3000.0,3046.875,1640.625,69600,48000,Blue Jay
2260.986328125,50,1663.3262981669018,3289,3940.576171875,2304.052734375,2304.052734375,2390.185546875,2304.052734375,2347.119140625,2390.185546875,5318.701171875,63945,44100,Blue Jay
3962.109375,56,2633.058990303261,5726,3423.779296875,4629.638671875,4048.2421875,3186.9140625,3509.912109375,2325.5859375,3596.044921875,3423.779296875,63945,44100,Purple Finch
4888.037109375,58,3181.27127036677,6387,3337.646484375,3552.978515625,4931.103515625,3768.310546875,6416.89453125,6976.7578125,4414.306640625,3509.912109375,63945,44100,American Goldfinch
2625.0,40,1022.7276958555574,3818,2367.1875,1992.1875,3234.375,1312.5,2625.0,2648.4375,1312.5,1335.9375,69600,48000,Blue Jay
2519.384765625,51,1803.7666800985344,3640,2497.8515625,2497.8515625,2519.384765625,2540.91796875,2304.052734375,1959.521484375,2024.12109375,2217.919921875,63945,44100,Tufted Titmouse
5124.90234375,25,3544.3606937385,132,5426.3671875,4715.771484375,4780.37109375,6696.826171875,5684.765625,5620.166015625,5727.83203125,4543.505859375,63945,44100,Indigo Bunting
3229.98046875,54,2121.2222434897826,4673,1464.2578125,3251.513671875,2906.982421875,1356.591796875,3789.84375,2583.984375,2540.91796875,2820.849609375,63945,44100,Eastern Bluebird
1399.658203125,41,2300.3243609551837,2025,1679.58984375,1227.392578125,1722.65625,2605.517578125,3445.3125,3488.37890625,3014.6484375,2820.849609375,63945,44100,Blue Jay
4220.5078125,61,2779.2601035454527,6148,3165.380859375,6416.89453125,7278.22265625,5017.236328125,3832.91015625,3725.244140625,7041.357421875,7428.955078125,63945,44100,Indigo Bunting
8656.34765625,72,5173.901310238113,12558,8677.880859375,8484.08203125,8247.216796875,7902.685546875,7493.5546875,6933.69140625,7342.822265625,7450.48828125,63945,44100,American Robin
8182.6171875,19,4901.7317027958015,390,1658.056640625,1227.392578125,1270.458984375,8139.55078125,7342.822265625,1270.458984375,1205.859375,1227.392578125,63945,44100,Tufted Titmouse
1098.193359375,34,733.5940396033876,1330,1270.458984375,1270.458984375,1550.390625,3036.181640625,2756.25,2777.783203125,1399.658203125,2002.587890625,63945,44100,Blue Jay
3617.578125,34,2494.5486885421506,166,1442.724609375,1701.123046875,3703.7109375,3703.7109375,3617.578125,3466.845703125,3488.37890625,3380.712890625,63945,44100,Blue Jay
3402.24609375,56,2300.3243609551837,5122,3552.978515625,3423.779296875,3423.779296875,3380.712890625,3316.11328125,3208.447265625,3143.84765625,3359.1796875,63945,44100,Blue Jay
4543.505859375,61,3013.922629388657,6580,2648.583984375,3725.244140625,3057.71484375,3962.109375,4565.0390625,4521.97265625,4478.90625,4457.373046875,63945,44100,Red-winged Blackbird
2671.875,52,1853.1674450398705,3877,1687.5,1968.75,2671.875,2671.875,2695.3125,2601.5625,2437.5,2343.75,69600,48000,Tufted Titmouse
3811.376953125,63,2562.8682859474306,5516,3854.443359375,3854.443359375,5232.568359375,5254.1015625,3875.9765625,3423.779296875,4112.841796875,6869.091796875,63945,44100,Indigo Bunting
4134.375,60,4057.0412364152144,9544,6481.494140625,6524.560546875,3854.443359375,4112.841796875,4134.375,4198.974609375,4198.974609375,4220.5078125,63945,44100,Carolina Chickadee
1875.0,46,1376.6937462995018,2720,3539.0625,3492.1875,2625.0,1851.5625,1898.4375,6046.875,1851.5625,1898.4375,69600,48000,Carolina Chickadee
1937.98828125,46,1453.1349346829675,2818,2325.5859375,1356.591796875,3897.509765625,1335.05859375,2605.517578125,1808.7890625,1916.455078125,2002.587890625,63945,44100,Blue Jay
1012.060546875,17,759.79382673208,102,1722.65625,1485.791015625,1916.455078125,1679.58984375,3229.98046875,1658.056640625,1636.5234375,4198.974609375,63945,44100,American Robin
3036.181640625,54,2121.2222434897826,4414,2024.12109375,3402.24609375,1830.322265625,3122.314453125,5490.966796875,5146.435546875,2885.44921875,5189.501953125,63945,44100,Red-winged Blackbird
4737.3046875,59,2562.8682859474306,6499,4608.10546875,3100.78125,3531.4453125,4155.908203125,4285.107421875,4177.44140625,4780.37109375,4328.173828125,63945,44100,American Goldfinch
4694.23828125,62,3096.466610829576,6786,4543.505859375,4758.837890625,4608.10546875,4306.640625,4694.23828125,5512.5,5921.630859375,6459.9609375,63945,44100,Brown-headed Cowbird
3117.1875,50,2064.6758144450405,4519,2179.6875,1195.3125,3046.875,3117.1875,3093.75,3093.75,3070.3125,2929.6875,69600,48000,Tufted Titmouse
2578.125,18,1803.7666800985344,3747,2578.125,2601.5625,2367.1875,2554.6875,2437.5,2507.8125,2554.6875,2531.25,69600,48000,Tufted Titmouse
1162.79296875,14,812.1934009894649,111,1313.525390625,1442.724609375,1270.458984375,1313.525390625,1227.392578125,1658.056640625,1335.05859375,1205.859375,63945,44100,Red-winged Blackbird
2454.78515625,51,1803.7666800985344,3556,2605.517578125,2433.251953125,2454.78515625,2411.71875,2454.78515625,2519.384765625,2627.05078125,2153.3203125,63945,44100,Tufted Titmouse
2691.650390625,48,1903.9211763064616,3914,1291.9921875,1205.859375,1227.392578125,2734.716796875,2713.18359375,2088.720703125,2067.1875,2067.1875,63945,44100,Blue Jay
3257.8125,55,2179.317341151332,4724,3140.625,3187.5,3281.25,3328.125,3187.5,3234.375,3281.25,1664.0625,69600,48000,Bald Eagle
2454.78515625,52,1755.6828148163845,3577,2756.25,2713.18359375,2476.318359375,2627.05078125,2583.984375,2454.78515625,2670.1171875,2476.318359375,63945,44100,American Robin
2812.5,53,1903.9211763064616,4076,2484.375,2484.375,2789.0625,2765.625,2437.5,2484.375,2460.9375,2460.9375,69600,48000,Tufted Titmouse
5813.96484375,30,3641.4320785415066,8442,2562.451171875,1356.591796875,1313.525390625,1335.05859375,5792.431640625,5857.03125,2950.048828125,5857.03125,63945,44100,Rose-breasted Grosbeak
6459.9609375,67,1414.3980264081877,9357,8247.216796875,5490.966796875,5469.43359375,8462.548828125,5835.498046875,5232.568359375,8311.81640625,5857.03125,63945,44100,American Robin
1722.65625,44,1304.273695349327,2500,1313.525390625,1744.189453125,1313.525390625,4005.17578125,1679.58984375,1658.056640625,1614.990234375,1679.58984375,63945,44100,Blue Jay
1054.6875,30,707.3942524746952,150,1289.0625,1335.9375,1312.5,1898.4375,4476.5625,4265.625,1242.1875,1242.1875,69600,48000,American Robin
9646.875,75,5610.751660579599,13999,6675.29296875,1658.056640625,7751.953125,10077.5390625,9646.875,7730.419921875,7730.419921875,3531.4453125,63945,44100,Carolina Chickadee
3488.37890625,57,2428.0503191005596,5036,1270.458984375,1335.05859375,5943.1640625,4048.2421875,3596.044921875,3509.912109375,3466.845703125,3509.912109375,63945,44100,Red-winged Blackbird
3273.046875,56,2300.3243609551837,4766,3380.712890625,3423.779296875,3380.712890625,3316.11328125,3251.513671875,3143.84765625,3122.314453125,3057.71484375,63945,44100,Blue Jay
1356.591796875,40,1079.5148503509004,1875,1421.19140625,1507.32421875,1442.724609375,1227.392578125,1356.591796875,1291.9921875,1356.591796875,1356.591796875,63945,44100,American Crow
3079.248046875,54,2121.2222434897826,4487,7149.0234375,3143.84765625,3100.78125,4048.2421875,3122.314453125,6503.02734375,7428.955078125,4306.640625,63945,44100,Purple Finch
2670.1171875,40,1903.9211763064616,3855,1313.525390625,1205.859375,1248.92578125,1270.458984375,2713.18359375,3057.71484375,1399.658203125,5964.697265625,63945,44100,Red-winged Blackbird
3983.642578125,14,2933.5790620740468,135,1528.857421875,2368.65234375,2454.78515625,2885.44921875,4371.240234375,4134.375,3423.779296875,3703.7109375,63945,44100,Red-winged Blackbird
3854.443359375,58,2562.8682859474306,5581,1248.92578125,3316.11328125,3057.71484375,3682.177734375,3079.248046875,2605.517578125,4543.505859375,3682.177734375,63945,44100,American Goldfinch
1851.85546875,16,2562.8682859474306,197,1658.056640625,1744.189453125,10658.935546875,10831.201171875,3596.044921875,3789.84375,6416.89453125,9969.873046875,63945,44100,Brown-headed Cowbird
3940.576171875,57,3013.922629388657,7126,4263.57421875,3229.98046875,3445.3125,4220.5078125,4715.771484375,2196.38671875,4844.970703125,4306.640625,63945,44100,American Goldfinch
5671.875,65,3449.8769869545595,8215,5625.0,4500.0,5695.3125,6187.5,6023.4375,5554.6875,5601.5625,5578.125,69600,48000,Indigo Bunting
2691.650390625,54,2121.2222434897826,3899,4672.705078125,2088.720703125,4306.640625,2906.982421875,2670.1171875,2691.650390625,2691.650390625,5964.697265625,63945,44100,Scarlet Tanager
2110.25390625,14,1575.8281341171266,103,2282.51953125,2110.25390625,2067.1875,2433.251953125,4091.30859375,1744.189453125,2950.048828125,1894.921875,63945,44100,Red-winged Blackbird
3940.576171875,60,2633.058990303261,5695,5232.568359375,5426.3671875,5081.8359375,5447.900390625,3940.576171875,4328.173828125,5426.3671875,5103.369140625,63945,44100,Red-winged Blackbird
1421.19140625,42,1139.4551226592705,2082,3380.712890625,1981.0546875,1658.056640625,1485.791015625,1248.92578125,2368.65234375,1507.32421875,2734.716796875,63945,44100,American Crow
1828.125,46,1339.9945670973298,2651,1523.4375,1851.5625,1898.4375,1828.125,1828.125,1875.0,1710.9375,1359.375,69600,48000,Mallard
1464.2578125,42,1139.4551226592705,2106,1335.05859375,1442.724609375,1421.19140625,1851.85546875,1442.724609375,1270.458984375,1442.724609375,1378.125,63945,44100,American Crow
1687.5,44,1269.5050518489365,2434,2835.9375,2765.625,3000.0,1664.0625,2859.375,1757.8125,2859.375,3164.0625,69600,48000,Bald Eagle
2971.58203125,56,2363.324628283645,4322,1399.658203125,4629.638671875,4285.107421875,2497.8515625,3402.24609375,3079.248046875,2347.119140625,2304.052734375,63945,44100,American Robin
1421.19140625,41,1109.0801261491836,2072,1937.98828125,2497.8515625,1550.390625,1593.45703125,1399.658203125,1808.7890625,1421.19140625,1421.19140625,63945,44100,American Crow
5062.5,63,3096.466610829576,7671,5109.375,5039.0625,5320.3125,4992.1875,5109.375,4851.5625,4617.1875,5367.1875,69600,48000,Tufted Titmouse
4435.83984375,62,3181.27127036677,7062,4543.505859375,3466.845703125,3875.9765625,6739.892578125,6459.9609375,3057.71484375,4263.57421875,3402.24609375,63945,44100,Indigo Bunting
4617.1875,17,2855.377251401062,6693,4617.1875,4734.375,2390.625,1476.5625,2343.75,1312.5,2343.75,1312.5,69600,48000,American Robin
3380.712890625,21,2300.3243609551837,4912,1291.9921875,1227.392578125,2799.31640625,1421.19140625,3359.1796875,3402.24609375,3402.24609375,3402.24609375,63945,44100,Red-winged Blackbird
3375.0,56,2239.003521681573,4888,3234.375,3257.8125,3281.25,3375.0,3421.875,3375.0,3257.8125,3093.75,69600,48000,Blue Jay
3832.91015625,46,2562.8682859474306,5543,6976.7578125,7708.88671875,1485.791015625,3832.91015625,3854.443359375,3854.443359375,3854.443359375,5943.1640625,63945,44100,Tufted Titmouse
3488.37890625,33,2363.324628283645,5046,3574.51171875,3466.845703125,3402.24609375,3359.1796875,3122.314453125,2993.115234375,1248.92578125,5943.1640625,63945,44100,Blue Jay
2950.048828125,15,2064.6758144450405,4475,4242.041015625,3639.111328125,3380.712890625,1248.92578125,4586.572265625,4026.708984375,3962.109375,3639.111328125,63945,44100,Scarlet Tanager
6546.09375,14,4057.0412364152144,267,3186.9140625,4285.107421875,1205.859375,2993.115234375,6158.49609375,6115.4296875,6244.62890625,6524.560546875,63945,44100,Indigo Bunting
2282.51953125,49,1663.3262981669018,3320,1722.65625,2045.654296875,1722.65625,1744.189453125,2067.1875,2131.787109375,2088.720703125,2196.38671875,63945,44100,Blue Jay
2002.587890625,47,1492.9327522878455,2899,1205.859375,2950.048828125,2024.12109375,1442.724609375,2067.1875,1335.05859375,2131.787109375,2024.12109375,63945,44100,American Crow
3539.0625,15,2300.3243609551837,244,1570.3125,1265.625,3632.8125,3585.9375,3539.0625,3515.625,3468.75,3421.875,69600,48000,Blue Jay
5484.375,65,3357.9119772274435,105,5578.125,3820.3125,4523.4375,4828.125,5742.1875,5203.125,4781.25,5671.875,69600,48000,Indigo Bunting
3937.5,58,2121.2222434897826,5980,2203.125,3679.6875,3867.1875,3867.1875,3257.8125,3257.8125,5156.25,4710.9375,69600,48000,Purple Finch
1078.125,30,681.1944653460027,149,1242.1875,1335.9375,1265.625,1335.9375,4359.375,4195.3125,1265.625,1265.625,69600,48000,American Robin
2742.1875,33,681.1944653460027,131,3632.8125,1617.1875,2578.125,2929.6875,2882.8125,3398.4375,2765.625,2718.75,69600,48000,Canada Goose
2789.0625,53,1903.9211763064616,4039,2414.0625,2789.0625,2859.375,2812.5,2390.625,2460.9375,2765.625,2765.625,69600,48000,Tufted Titmouse
4694.23828125,52,3096.466610829576,6807,2670.1171875,2605.517578125,2454.78515625,1658.056640625,4694.23828125,4672.705078125,1313.525390625,4694.23828125,63945,44100,Red-winged Blackbird
3811.376953125,14,2562.8682859474306,129,1636.5234375,2411.71875,3682.177734375,2583.984375,2734.716796875,4672.705078125,3122.314453125,2454.78515625,63945,44100,Eastern Bluebird
4031.25,59,2633.058990303261,5889,4195.3125,4007.8125,4078.125,4125.0,4101.5625,3914.0625,1898.4375,1921.875,69600,48000,Red-winged Blackbird
1442.724609375,41,1139.4551226592705,2099,1873.388671875,1808.7890625,1722.65625,1205.859375,1442.724609375,1421.19140625,1701.123046875,1679.58984375,63945,44100,Canada Goose
7149.0234375,53,4520.0852958284495,10356,2670.1171875,2583.984375,5663.232421875,6955.224609375,7342.822265625,2670.1171875,2562.451171875,5835.498046875,63945,44100,American Robin
1701.123046875,44,1304.273695349327,4698,1701.123046875,1722.65625,1679.58984375,4866.50390625,2993.115234375,3122.314453125,3036.181640625,3229.98046875,63945,44100,Blue Jay
2971.58203125,54,2064.6758144450405,4331,2842.3828125,3014.6484375,3014.6484375,2756.25,2820.849609375,2325.5859375,2196.38671875,2131.787109375,63945,44100,Tufted Titmouse
3854.443359375,58,2633.058990303261,5589,4242.041015625,4134.375,7342.822265625,4737.3046875,3919.04296875,3962.109375,3746.77734375,7450.48828125,63945,44100,Red-winged Blackbird
4565.0390625,61,2933.5790620740468,6604,10077.5390625,7235.15625,4177.44140625,4521.97265625,4565.0390625,4521.97265625,7149.0234375,4565.0390625,63945,44100,Brown-headed Cowbird
1399.658203125,40,1079.5148503509004,1916,2863.916015625,2627.05078125,1765.72265625,1485.791015625,1313.525390625,1270.458984375,1335.05859375,1356.591796875,63945,44100,American Crow
2691.650390625,52,1803.7666800985344,3581,2820.849609375,3445.3125,3682.177734375,3186.9140625,4005.17578125,4715.771484375,4392.7734375,4521.97265625,63945,44100,Scarlet Tanager
6328.125,59,2562.8682859474306,5714,6351.5625,6375.0,6328.125,6304.6875,5648.4375,6328.125,6304.6875,3914.0625,69600,48000,Carolina Chickadee
2625.0,52,1803.7666800985344,3817,2648.4375,2601.5625,2367.1875,2484.375,2554.6875,2601.5625,2648.4375,2015.625,69600,48000,Tufted Titmouse
3351.5625,56,2239.003521681573,4900,3304.6875,3281.25,3210.9375,3210.9375,3117.1875,3187.5,3046.875,3046.875,69600,48000,Blue Jay
3186.9140625,55,2633.058990303261,5741,3703.7109375,3962.109375,4069.775390625,4069.775390625,3186.9140625,3100.78125,3143.84765625,2993.115234375,63945,44100,Blue Jay
2531.25,52,1755.6828148163845,4214,4453.125,4406.25,3140.625,4687.5,2812.5,2507.8125,2906.25,2531.25,69600,48000,Rose-breasted Grosbeak
3960.9375,59,2562.8682859474306,8890,6257.8125,6070.3125,6070.3125,7382.8125,4101.5625,3843.75,3820.3125,3960.9375,69600,48000,Carolina Chickadee
3316.11328125,56,2300.3243609551837,137,2174.853515625,6912.158203125,6739.892578125,6029.296875,4026.708984375,3380.712890625,2928.515625,3273.046875,63945,44100,Red-winged Blackbird
2718.75,53,1853.1674450398705,3953,2812.5,2765.625,2671.875,3117.1875,3164.0625,2742.1875,2835.9375,3117.1875,69600,48000,Scarlet Tanager
1054.6875,14,733.5940396033876,124,1265.625,1242.1875,1359.375,3023.4375,1218.75,1476.5625,5296.875,1453.125,69600,48000,Mallard
4758.837890625,62,3096.466610829576,6887,5232.568359375,5426.3671875,5555.56640625,6244.62890625,4866.50390625,5124.90234375,2842.3828125,6481.494140625,63945,44100,Indigo Bunting
1055.126953125,34,3641.4320785415066,10215,1399.658203125,1335.05859375,1873.388671875,8247.216796875,5361.767578125,8441.015625,7084.423828125,1464.2578125,63945,44100,Tufted Titmouse
5404.833984375,45,1339.9945670973298,7844,6287.6953125,5986.23046875,5577.099609375,5555.56640625,5426.3671875,1851.85546875,5383.30078125,5383.30078125,63945,44100,American Robin
2859.375,54,1956.0649283422904,4151,2296.875,3046.875,2437.5,2507.8125,3492.1875,3515.625,3726.5625,3703.125,69600,48000,Scarlet Tanager
1442.724609375,41,1139.4551226592705,2100,1378.125,1421.19140625,1335.05859375,1830.322265625,1442.724609375,1313.525390625,1335.05859375,1464.2578125,63945,44100,American Crow
2859.375,53,1903.9211763064616,4049,1687.5,2062.5,1476.5625,1898.4375,3632.8125,2882.8125,2859.375,2742.1875,69600,48000,Red-winged Blackbird
2993.115234375,49,1618.9862188629947,4359,1485.791015625,2260.986328125,3014.6484375,2971.58203125,2971.58203125,2950.048828125,2217.919921875,3660.64453125,63945,44100,Blue Jay
2583.984375,51,1853.1674450398705,3740,2648.583984375,2454.78515625,2411.71875,2756.25,2756.25,2842.3828125,2067.1875,3122.314453125,63945,44100,American Robin
2820.849609375,53,2009.6367704220825,4088,2476.318359375,3251.513671875,2260.986328125,2648.583984375,2842.3828125,2863.916015625,2842.3828125,2842.3828125,63945,44100,Tufted Titmouse
4629.638671875,14,3013.922629388657,101,3423.779296875,3294.580078125,2411.71875,1464.2578125,4220.5078125,4242.041015625,3359.1796875,3359.1796875,63945,44100,Red-winged Blackbird
4521.97265625,62,2933.5790620740468,6958,4629.638671875,2756.25,3122.314453125,3445.3125,4629.638671875,4844.970703125,3316.11328125,2777.783203125,63945,44100,Indigo Bunting
2842.3828125,53,2009.6367704220825,4087,3229.98046875,2928.515625,2950.048828125,3100.78125,2820.849609375,2820.849609375,3057.71484375,2411.71875,63945,44100,American Robin
4371.240234375,60,2855.377251401062,6352,5038.76953125,4371.240234375,5189.501953125,4091.30859375,4005.17578125,3639.111328125,4155.908203125,4177.44140625,63945,44100,Carolina Chickadee
1012.060546875,17,733.5940396033876,489,1916.455078125,1571.923828125,1248.92578125,1270.458984375,1335.05859375,1744.189453125,1248.92578125,1679.58984375,63945,44100,American Robin
3703.7109375,58,2494.5486885421506,5366,2928.515625,2454.78515625,3014.6484375,3509.912109375,3940.576171875,4112.841796875,4091.30859375,4134.375,63945,44100,Rose-breasted Grosbeak
3229.98046875,56,2239.003521681573,4682,3294.580078125,3251.513671875,3251.513671875,3100.78125,3488.37890625,3402.24609375,3359.1796875,3337.646484375,63945,44100,Blue Jay
5383.30078125,64,3013.922629388657,6683,3919.04296875,1205.859375,4629.638671875,4629.638671875,4457.373046875,7665.8203125,5318.701171875,5254.1015625,63945,44100,Indigo Bunting
6000.0,66,3544.3606937385,8698,6000.0,5929.6875,6023.4375,6187.5,6609.375,5929.6875,5718.75,5789.0625,69600,48000,Brown-headed Cowbird
1464.2578125,42,1139.4551226592705,2121,1614.990234375,1528.857421875,1679.58984375,1550.390625,1528.857421875,1464.2578125,1442.724609375,1442.724609375,63945,44100,Canada Goose
2343.75,50,1618.9862188629947,3407,2367.1875,2203.125,3140.625,2273.4375,2414.0625,2437.5,2414.0625,1359.375,69600,48000,Bald Eagle
5390.625,64,3268.398522453182,7471,5109.375,5367.1875,5390.625,5203.125,5718.75,5835.9375,5414.0625,5250.0,69600,48000,Rose-breasted Grosbeak
5062.5,63,3096.466610829576,7364,4898.4375,4617.1875,5062.5,4851.5625,5296.875,4546.875,5062.5,4898.4375,69600,48000,Tufted Titmouse
3143.84765625,54,2179.317341151332,4549,2368.65234375,1571.923828125,2024.12109375,1421.19140625,3143.84765625,3100.78125,2993.115234375,2950.048828125,63945,44100,Red-winged Blackbird
3281.25,13,2179.317341151332,310,3468.75,2742.1875,2976.5625,2273.4375,3234.375,2906.25,3187.5,3445.3125,69600,48000,Purple Finch
3639.111328125,58,2494.5486885421506,14022,3574.51171875,3639.111328125,7773.486328125,7084.423828125,6029.296875,6180.029296875,2196.38671875,1658.056640625,63945,44100,Carolina Chickadee
2906.982421875,53,2009.6367704220825,3927,2454.78515625,1744.189453125,2217.919921875,2842.3828125,2627.05078125,2153.3203125,2928.515625,2863.916015625,63945,44100,American Robin
2812.5,53,1903.9211763064616,4078,2437.5,2460.9375,2882.8125,2812.5,2507.8125,2531.25,2414.0625,2437.5,69600,48000,Tufted Titmouse
1442.724609375,34,759.79382673208,1332,1378.125,1593.45703125,1442.724609375,1356.591796875,1442.724609375,1528.857421875,1421.19140625,1528.857421875,63945,44100,Canada Goose
1033.59375,34,759.79382673208,1349,1291.9921875,1335.05859375,1248.92578125,1291.9921875,1378.125,1335.05859375,1227.392578125,1313.525390625,63945,44100,Tufted Titmouse
3079.248046875,53,2121.2222434897826,4456,1205.859375,1291.9921875,1227.392578125,1248.92578125,3811.376953125,3962.109375,4026.708984375,3875.9765625,63945,44100,Scarlet Tanager
2971.58203125,27,2064.6758144450405,4315,1205.859375,8074.951171875,4306.640625,3574.51171875,2971.58203125,2863.916015625,1270.458984375,1313.525390625,63945,44100,Red-winged Blackbird
3562.5,57,2363.324628283645,5151,3632.8125,3585.9375,3609.375,3515.625,3398.4375,3562.5,3351.5625,3351.5625,69600,48000,Blue Jay
2627.05078125,52,1853.1674450398705,3813,1378.125,2605.517578125,2648.583984375,2562.451171875,2562.451171875,2583.984375,2540.91796875,2540.91796875,63945,44100,Blue Jay
2671.875,52,1853.1674450398705,3881,2437.5,2718.75,2695.3125,2671.875,2671.875,2507.8125,2507.8125,2507.8125,69600,48000,Tufted Titmouse
1507.32421875,42,1170.6620161542858,2195,1464.2578125,1636.5234375,1679.58984375,1722.65625,1550.390625,1485.791015625,1937.98828125,1894.921875,63945,44100,American Crow
1421.19140625,41,1109.0801261491836,2079,1378.125,1421.19140625,1464.2578125,1313.525390625,1442.724609375,1442.724609375,1335.05859375,1313.525390625,63945,44100,American Crow
2507.8125,51,1755.6828148163845,3610,2484.375,2554.6875,2460.9375,2531.25,2625.0,2625.0,2601.5625,2414.0625,69600,48000,Tufted Titmouse
3423.779296875,56,2363.324628283645,4998,3423.779296875,3423.779296875,3359.1796875,3251.513671875,3100.78125,3036.181640625,3186.9140625,3143.84765625,63945,44100,Blue Jay
2670.1171875,53,1956.0649283422904,4042,2691.650390625,2756.25,2799.31640625,2756.25,3725.244140625,3488.37890625,3682.177734375,3639.111328125,63945,44100,Blue Jay
6468.75,68,3843.623303895436,9383,2718.75,1898.4375,2132.8125,3796.875,6445.3125,6164.0625,6515.625,6281.25,69600,48000,Indigo Bunting
5297.16796875,64,3449.8769869545595,7451,3488.37890625,2928.515625,5146.435546875,5426.3671875,4177.44140625,4694.23828125,7127.490234375,3746.77734375,63945,44100,Indigo Bunting
3359.1796875,56,2705.1720466601614,4882,2325.5859375,1916.455078125,3725.244140625,2260.986328125,4026.708984375,3897.509765625,3186.9140625,3122.314453125,63945,44100,Red-winged Blackbird
