peak_Hz,peak_Q,peak_mel,fourier_freq,        ampmax_n3,ampmax_n2,ampmax_n1,ampmax_0,ampmax_p1,ampmax_p2,        rms_min,rms_max,rms_mean,rms_std,flat_min,flat_max,flat_mean,flat_std,        rolloff_min,rolloff_max,rolloff_mean,rolloff_std,        num_samples,sample_rate,species
2554.6875,52,1755.6828148163845,3702,1335.9375,2859.375,2929.6875,2835.9375,2812.5,2742.1875,0.014271974,0.20845385,0.066041864,0.066169605,3.3982826e-05,0.01831715,0.0031211835,0.0028535672,4523.4375,12140.625,9007.927389705883,2336.7604082469293,69600,48000,Blue Jay
3143.84765625,55,2179.317341151332,4552,3079.248046875,3143.84765625,3251.513671875,2627.05078125,3660.64453125,2605.517578125,0.0019540251,0.20180541,0.05021195,0.057748526,1.1108812e-06,0.008820997,0.0016395684,0.0022524917,2756.25,10443.603515625,4380.887109375,2014.6397749160135,63945,44100,American Robin
882.861328125,21,733.5940396033876,620,1507.32421875,968.994140625,925.927734375,1012.060546875,1701.123046875,1485.791015625,0.04575794,0.07338604,0.060519572,0.006418312,0.00019386302,0.00084802194,0.00037941636,0.00013383858,2454.78515625,8010.3515625,3271.151953125,708.2297206577117,63945,44100,Carolina Chickadee
5038.76953125,59,2633.058990303261,5603,3186.9140625,3897.509765625,1894.921875,5060.302734375,3811.376953125,3983.642578125,0.013723327,0.15685269,0.05329729,0.040867575,0.00019400599,0.013683281,0.0051968955,0.0047115027,4974.169921875,10874.267578125,7883.391796875,1798.7942907816632,63945,44100,American Goldfinch
5921.630859375,66,4399.591234802461,10495,7321.2890625,6546.09375,7235.15625,6438.427734375,6438.427734375,5900.09765625,0.0015551546,0.14130145,0.040276654,0.037439518,3.840999e-05,0.09713428,0.008040513,0.015951656,5813.96484375,15611.572265625,7683.219140625,1915.897932690532,63945,44100,Carolina Chickadee
2519.384765625,51,1803.7666800985344,3647,2497.8515625,2540.91796875,7881.15234375,2390.185546875,11046.533203125,11068.06640625,0.02240371,0.2686396,0.09036882,0.06819957,5.3968495e-05,0.00577943,0.0012572117,0.0009986919,3186.9140625,11111.1328125,5674.4296875,2342.9258632384667,63945,44100,Brown-headed Cowbird
4565.0390625,61,3013.922629388657,6522,4112.841796875,4521.97265625,5017.236328125,4500.439453125,3359.1796875,4220.5078125,0.013968036,0.14001836,0.042240046,0.03198451,0.0001195588,0.030807355,0.0062794965,0.005212068,5038.76953125,10766.6015625,8162.97890625,1515.6438761270188,63945,44100,American Goldfinch
3796.875,58,2428.0503191005596,5500,1968.75,2718.75,3796.875,2437.5,2414.0625,3820.3125,0.0029722003,0.25969243,0.020263905,0.0481969,4.9608905e-05,0.17602159,0.054465875,0.042442944,3984.375,17226.5625,13032.973345588236,3571.273307612105,69600,48000,American Robin
2304.052734375,50,1708.8807439736054,3343,4155.908203125,4112.841796875,4134.375,4285.107421875,4263.57421875,4198.974609375,0.0024106682,0.26008412,0.03888909,0.059940986,1.4747039e-05,0.075296015,0.021976568,0.022287102,4543.505859375,13501.318359375,9231.02578125,2536.8451715881247,63945,44100,Blue Jay
4758.837890625,62,3096.466610829576,6908,7364.35546875,2863.916015625,7235.15625,4672.705078125,6546.09375,6546.09375,0.0021589566,0.07016325,0.010532138,0.012872996,7.0016824e-05,0.06393683,0.019093966,0.016475799,5447.900390625,12919.921875,9750.751171875,2226.8923063441043,63945,44100,Carolina Chickadee
2304.052734375,49,1663.3262981669018,3283,2196.38671875,2605.517578125,2024.12109375,2842.3828125,2282.51953125,2605.517578125,0.0055209515,0.18410066,0.07518474,0.05407339,2.604174e-06,0.0027733012,0.00016660392,0.0003766323,21.533203125,15783.837890625,4345.744921875,3784.2393916595784,63945,44100,Eastern Bluebird
2476.318359375,52,1903.9211763064616,3765,2217.919921875,925.927734375,2670.1171875,2648.583984375,2476.318359375,2411.71875,0.005552293,0.09074048,0.029199744,0.028235812,0.00014608672,0.035096895,0.015698995,0.013379657,2756.25,12446.19140625,8729.905078125,3841.9938406286956,63945,44100,Eastern Bluebird
4392.7734375,60,2933.5790620740468,6367,6093.896484375,7170.556640625,6890.625,6826.025390625,6696.826171875,4134.375,0.002928856,0.10609549,0.03664051,0.028389448,7.786908e-05,0.045533113,0.011196074,0.015656482,5038.76953125,12575.390625,7828.09453125,2712.1519147912686,63945,44100,Carolina Chickadee
703.125,29,707.3942524746952,1029,1359.375,1242.1875,4710.9375,2789.0625,1101.5625,1125.0,0.04005994,0.10186924,0.04986202,0.010228367,0.00026516514,0.0015866916,0.00077423867,0.00018258575,4125.0,7429.6875,5340.992647058823,573.543496627814,69600,48000,American Robin
1291.9921875,40,1022.7276958555574,1973,1442.724609375,1291.9921875,1313.525390625,1205.859375,1291.9921875,1227.392578125,0.010134426,0.029738598,0.018562363,0.00500088,0.0011289836,0.0062483214,0.003016581,0.001189718,3768.310546875,6632.2265625,4787.433984375,508.35711444323624,63945,44100,American Crow
2325.5859375,50,1708.8807439736054,3321,2777.783203125,2820.849609375,2648.583984375,2540.91796875,2282.51953125,2325.5859375,0.0016549808,0.057138216,0.010044573,0.015464082,0.00011327132,0.1081866,0.056775216,0.034519315,2713.18359375,12704.58984375,9998.64140625,2784.81908054467,63945,44100,Eastern Bluebird
839.794921875,32,1956.0649283422904,3882,2777.783203125,990.52734375,2196.38671875,2691.650390625,1485.791015625,2282.51953125,0.010184348,0.12109551,0.032716785,0.022243554,1.0417314e-05,0.00086560653,0.0002863493,0.00021057889,1593.45703125,4694.23828125,2559.350390625,546.171036959824,63945,44100,American Robin
4931.103515625,62,3181.27127036677,7138,5490.966796875,6244.62890625,6524.560546875,4242.041015625,4952.63671875,4500.439453125,0.0015955325,0.10735441,0.015701335,0.02445165,2.8139195e-05,0.12920968,0.0387789,0.037553634,4651.171875,16494.43359375,11389.85859375,3786.1933903974227,63945,44100,American Goldfinch
3515.625,57,2300.3243609551837,5112,3585.9375,3468.75,2648.4375,2531.25,3398.4375,3375.0,0.018075163,0.28064057,0.05846827,0.06906922,4.4659184e-05,0.0110404845,0.0045953994,0.0030650552,6421.875,9539.0625,8390.625,800.0820790987865,69600,48000,Blue Jay
1442.724609375,41,1139.4551226592705,2093,1141.259765625,1119.7265625,1399.658203125,1442.724609375,1356.591796875,1399.658203125,0.0012630677,0.012224758,0.0033463517,0.002034567,0.00016111151,0.017730247,0.002863421,0.0032036304,2928.515625,11261.865234375,7139.03203125,1662.7348693340928,63945,44100,Canada Goose
2627.05078125,52,1903.9211763064616,3788,3165.380859375,2950.048828125,2648.583984375,2605.517578125,2648.583984375,2627.05078125,0.003400417,0.046533447,0.013608045,0.010080839,5.146457e-05,0.009105278,0.0016808157,0.0017752902,3596.044921875,8053.41796875,4972.61953125,973.1184980025738,63945,44100,Blue Jay
4406.25,61,2779.2601035454527,6405,4312.5,4429.6875,4664.0625,5109.375,4804.6875,5273.4375,0.011553594,0.14792182,0.04666349,0.04005078,0.00012133518,0.023280766,0.0053692968,0.004688789,6164.0625,14085.9375,10911.534926470587,2305.6644167267737,69600,48000,American Goldfinch
1313.525390625,39,1050.7377101547431,1908,1205.859375,1378.125,1162.79296875,1248.92578125,1098.193359375,1141.259765625,0.001947878,0.16307265,0.024416644,0.03948234,6.194627e-05,0.012463749,0.0028050235,0.0027051796,1894.921875,7536.62109375,4912.67109375,1329.210157892844,63945,44100,Canada Goose
1744.189453125,45,1339.9945670973298,2539,1012.060546875,1055.126953125,1830.322265625,1830.322265625,1765.72265625,1765.72265625,0.0015258288,0.1288251,0.028334966,0.04548859,2.306674e-05,0.27906457,0.11991797,0.101340145,3725.244140625,17463.427734375,13015.7015625,5103.330584961161,63945,44100,Blue Jay
4285.107421875,43,3741.1620115459477,8566,1787.255859375,5297.16796875,1205.859375,5620.166015625,1227.392578125,5404.833984375,0.029516522,0.087179504,0.050243437,0.013657853,0.0031647682,0.060237527,0.010607849,0.0069121686,4543.505859375,11455.6640625,6511.640625,1085.3486302076526,63945,44100,American Goldfinch
2842.3828125,16,2009.6367704220825,4130,6201.5625,6007.763671875,3811.376953125,3789.84375,3423.779296875,3488.37890625,0.012223643,0.1269937,0.027813364,0.025802359,7.20477e-05,0.002503178,0.0007428856,0.00038399865,2885.44921875,7084.423828125,4371.4125,1368.6975379062721,63945,44100,Blue Jay
1378.125,40,1079.5148503509004,1986,1205.859375,1184.326171875,1141.259765625,1335.05859375,1378.125,1291.9921875,0.0021472613,0.042037,0.008277404,0.009858832,0.00042381822,0.018541556,0.007108906,0.004183972,5275.634765625,9991.40625,6989.333203125,1181.4935062003012,63945,44100,American Crow
3617.578125,58,2494.5486885421506,5254,4155.908203125,6330.76171875,4478.90625,3875.9765625,3789.84375,3811.376953125,0.0032193908,0.04961249,0.018410293,0.015035868,7.208913e-05,0.014175475,0.004597021,0.0047105155,4931.103515625,8441.015625,6869.780859375,941.538161895946,63945,44100,American Goldfinch
2325.5859375,49,1708.8807439736054,3384,2648.583984375,2627.05078125,2239.453125,2282.51953125,1959.521484375,2454.78515625,0.0052146316,0.075479425,0.0334636,0.017711505,0.0001738065,0.03661619,0.0043905224,0.0066740643,2842.3828125,12510.791015625,6719.220703125,2663.5482875642524,63945,44100,Eastern Bluebird
1593.45703125,43,1235.6632525954,2299,1378.125,1378.125,1076.66015625,1141.259765625,1485.791015625,1356.591796875,0.0013424726,0.08261203,0.028264295,0.027579594,0.0003263716,0.053263254,0.010468363,0.012817122,5534.033203125,13027.587890625,8185.3734375,2146.7641968538637,63945,44100,American Crow
2390.625,50,1663.3262981669018,3490,1945.3125,1992.1875,2015.625,2320.3125,2367.1875,4804.6875,0.005730463,0.08865753,0.034398157,0.020700173,3.2665364e-05,0.026971247,0.0024076537,0.004924899,4148.4375,12093.75,6192.325367647059,2015.3867587360169,69600,48000,Bald Eagle
2304.052734375,50,1708.8807439736054,3346,2799.31640625,3229.98046875,2627.05078125,2368.65234375,2304.052734375,3036.181640625,0.0035560676,0.07289825,0.01414707,0.015657214,4.5201205e-06,0.0016497584,0.00053948356,0.00044360835,3057.71484375,5534.033203125,4840.147265625,666.8474658429099,63945,44100,American Robin
3036.181640625,54,2121.2222434897826,4413,3660.64453125,2239.453125,3057.71484375,3014.6484375,4500.439453125,2993.115234375,0.015923303,0.20657116,0.048504412,0.044489138,8.264e-05,0.004504244,0.0009984946,0.0007549108,3509.912109375,7773.486328125,5466.505078125,833.0398715361526,63945,44100,Blue Jay
3079.248046875,55,2121.2222434897826,4473,3079.248046875,2174.853515625,2325.5859375,3057.71484375,5404.833984375,4608.10546875,0.002092507,0.041839276,0.009060413,0.010098523,0.0010987615,0.052979097,0.014285934,0.012026224,6201.5625,14900.9765625,10143.0,2249.398265224591,63945,44100,Blue Jay
4312.5,22,2705.1720466601614,690,2906.25,2484.375,4312.5,4218.75,4312.5,4265.625,0.0041458597,0.044412695,0.008802607,0.0078050983,0.0011728117,0.13534555,0.04763393,0.02458051,5179.6875,16429.6875,14374.94255514706,2346.593613560826,69600,48000,American Goldfinch
2304.052734375,50,1853.1674450398705,3357,2411.71875,2325.5859375,1787.255859375,1291.9921875,1614.990234375,3122.314453125,0.008122776,0.08845742,0.023532597,0.019035589,9.292098e-05,0.07953771,0.004795217,0.0123470025,3057.71484375,9474.609375,6250.4859375,1814.4963567897014,63945,44100,American Robin
3466.845703125,56,2494.5486885421506,5320,968.994140625,1335.05859375,5081.8359375,3552.978515625,1248.92578125,3940.576171875,0.003512446,0.14954022,0.024264514,0.040691268,0.00051682425,0.006041283,0.0021280209,0.001090845,2476.318359375,8570.21484375,4567.45078125,1658.7113802440285,63945,44100,American Robin
890.625,14,707.3942524746952,419,1101.5625,890.625,1289.0625,6632.8125,914.0625,937.5,0.0036828867,0.01868198,0.0051637553,0.0024060933,0.001095123,0.019774064,0.0060930885,0.0041595907,3398.4375,13757.8125,8415.268841911764,3037.9805837224994,69600,48000,Blue Jay
2812.5,55,1903.9211763064616,4048,2789.0625,2929.6875,3609.375,2695.3125,2789.0625,3562.5,0.001911479,0.019502198,0.0049715973,0.0046071103,0.0013559149,0.34545875,0.17897205,0.114192754,5742.1875,18796.875,16155.33088235294,3267.913891809369,69600,48000,American Goldfinch
1270.458984375,39,1022.7276958555574,1858,1227.392578125,1313.525390625,1356.591796875,1270.458984375,1356.591796875,1571.923828125,0.021359658,0.35917088,0.07863137,0.07771579,5.2670057e-06,0.0017263389,0.0003981178,0.000361702,1571.923828125,5555.56640625,3843.93515625,1134.0182635553215,63945,44100,Canada Goose
6955.224609375,69,5764.416448263426,11704,5900.09765625,8397.94921875,9237.744140625,9840.673828125,11477.197265625,8096.484375,0.0058557484,0.27091324,0.089326814,0.070664145,0.0010575813,0.047755428,0.01743165,0.008665605,5469.43359375,12855.322265625,11427.240234375,1179.2541470223237,63945,44100,Canada Goose
1464.2578125,42,1139.4551226592705,2134,947.4609375,947.4609375,1033.59375,1485.791015625,1399.658203125,1507.32421875,0.006482906,0.60087186,0.07585035,0.11549148,1.7754899e-05,0.004105048,0.0007205486,0.0008788235,2454.78515625,6136.962890625,4447.55390625,905.4951474819411,63945,44100,Canada Goose
8929.6875,73,4901.7317027958015,12941,8953.125,8929.6875,8906.25,8765.625,8718.75,8554.6875,0.001256532,0.043775856,0.010870852,0.012936136,0.00014243352,0.41552186,0.18682797,0.17213356,8718.75,18867.1875,14807.502297794117,4032.7430306125443,69600,48000,American Robin
4672.705078125,63,3096.466610829576,7011,4715.771484375,4780.37109375,4478.90625,4651.171875,4651.171875,4974.169921875,0.0022484288,0.19779676,0.0669571,0.06880517,1.7247205e-06,0.0154677015,0.002806402,0.0038630061,4758.837890625,9280.810546875,6470.9859375,1710.547814724226,63945,44100,Brown-headed Cowbird
7278.22265625,69,4399.591234802461,10525,4177.44140625,4198.974609375,8979.345703125,7256.689453125,7149.0234375,7235.15625,0.0007669303,0.14008738,0.024879742,0.035176333,2.0686834e-05,0.20023033,0.035985153,0.047042135,5857.03125,16882.03125,10575.558984375,3717.665183503719,63945,44100,Carolina Chickadee
4715.771484375,61,2933.5790620740468,6111,4242.041015625,4263.57421875,4565.0390625,4952.63671875,4931.103515625,4952.63671875,0.00561027,0.0645325,0.02207113,0.014614837,1.3974776e-05,0.0027311603,0.00059551967,0.0005841898,4586.572265625,6976.7578125,5761.768359375,726.9286063604301,63945,44100,American Goldfinch
3820.3125,58,2494.5486885421506,5525,4898.4375,3539.0625,3796.875,2203.125,3843.75,3843.75,0.002175594,0.23985022,0.01762735,0.046260007,4.598492e-05,0.23438597,0.11303388,0.07388508,3773.4375,18445.3125,15164.407169117647,4214.648344343135,69600,48000,American Robin
3036.181640625,54,2121.2222434897826,4358,5943.1640625,2002.587890625,3402.24609375,3186.9140625,3036.181640625,3057.71484375,0.0011494359,0.09860953,0.014381103,0.02738526,0.000245782,0.18716224,0.083875634,0.06752765,6352.294921875,17549.560546875,13264.969921875,3967.8998821734517,63945,44100,Blue Jay
796.728515625,31,1079.5148503509004,1168,968.994140625,1076.66015625,1098.193359375,1356.591796875,1658.056640625,1614.990234375,0.0008631361,0.010082969,0.0012701757,0.001581378,0.0006330603,0.10784102,0.082695104,0.018216845,8096.484375,13716.650390625,13114.58203125,697.6672742536912,63945,44100,Blue Jay
7781.25,71,4399.591234802461,11080,3539.0625,3867.1875,8015.625,8671.875,7710.9375,7757.8125,0.005364942,0.1954528,0.04749915,0.05628244,0.00023475544,0.15984474,0.0533337,0.047820706,8882.8125,17484.375,13417.45174632353,2857.632713344683,69600,48000,Brown-headed Cowbird
5254.1015625,67,4282.309241202705,8769,5706.298828125,5060.302734375,5426.3671875,5211.03515625,5469.43359375,7127.490234375,0.09574445,0.16046381,0.11784131,0.017862156,0.0017304791,0.036043417,0.0035966597,0.0042377086,8720.947265625,11649.462890625,10170.5625,670.8446788812508,63945,44100,Eastern Bluebird
2390.185546875,50,1708.8807439736054,3400,2390.185546875,3122.314453125,3122.314453125,3036.181640625,2368.65234375,3057.71484375,0.005182844,0.15369077,0.030303625,0.044019535,0.00011628324,0.025234679,0.006317709,0.0055844747,3509.912109375,8527.1484375,6120.9421875,842.852169107802,63945,44100,Blue Jay
2320.3125,50,1618.9862188629947,3437,3632.8125,4148.4375,2789.0625,2343.75,2203.125,2296.875,0.005420953,0.07410197,0.015389137,0.016957395,7.47846e-06,0.0021426158,0.00073915854,0.00047621797,2625.0,4523.4375,3915.6135110294117,410.14839349633775,69600,48000,Eastern Bluebird
3046.875,51,2064.6758144450405,4432,2601.5625,4617.1875,3000.0,2507.8125,2460.9375,3093.75,0.0042488985,0.17128518,0.035109054,0.04244088,2.6204973e-05,0.037505392,0.007420345,0.0080260625,4898.4375,14132.8125,11106.4453125,3144.790980992789,69600,48000,Bald Eagle
2601.5625,52,1803.7666800985344,3778,2390.625,3117.1875,3304.6875,2789.0625,2648.4375,3117.1875,0.012043438,0.24523218,0.060236376,0.06495618,3.4389013e-05,0.012035055,0.0036862094,0.003331893,2578.125,12796.875,8367.532169117647,3378.2715566084785,69600,48000,American Robin
2414.0625,50,1663.3262981669018,3483,2882.8125,3281.25,3234.375,2695.3125,2484.375,2343.75,0.005612771,0.08281417,0.023873031,0.021163883,5.6286215e-05,0.027176002,0.0035164815,0.0041863904,3093.75,14343.75,8966.222426470587,3514.0078595780465,69600,48000,American Robin
1421.19140625,41,1109.0801261491836,2072,2497.8515625,1550.390625,1593.45703125,1399.658203125,1808.7890625,1421.19140625,0.005554749,0.16569205,0.025764516,0.04003359,2.3123303e-06,0.0025820923,0.0009595845,0.0006925676,2088.720703125,7192.08984375,4327.140234375,1219.6778999865398,63945,44100,American Crow
6244.62890625,67,3948.8907608530103,9134,3445.3125,7579.6875,8354.8828125,7213.623046875,6567.626953125,6330.76171875,0.0073030256,0.15099512,0.06046048,0.04375619,7.926013e-05,0.053288225,0.009376979,0.014053943,6287.6953125,12295.458984375,8835.331640625,1861.781046945899,63945,44100,Carolina Chickadee
9151.611328125,73,5315.60183352463,13197,9151.611328125,9108.544921875,8936.279296875,8484.08203125,8053.41796875,7924.21875,0.010545846,0.17603138,0.037950456,0.041373152,2.8930748e-05,0.0114524355,0.003693829,0.0027525763,8074.951171875,10292.87109375,9102.86015625,414.3260817276857,63945,44100,American Robin
2562.451171875,53,1853.1674450398705,3727,2670.1171875,2799.31640625,3014.6484375,7579.6875,6589.16015625,10508.203125,0.002452604,0.0150798485,0.004323718,0.0020841828,0.004129259,0.052284166,0.014105448,0.005901416,10702.001953125,13458.251953125,12117.50859375,605.5029143670125,63945,44100,Carolina Chickadee
1291.9921875,39,1022.7276958555574,1883,1227.392578125,1162.79296875,1335.05859375,1248.92578125,1162.79296875,1184.326171875,0.0019304111,0.17999215,0.024801178,0.03904992,8.632492e-05,0.011993537,0.0025001706,0.0029919688,2174.853515625,9022.412109375,5204.83359375,1721.6025579018722,63945,44100,Canada Goose
3165.380859375,51,2179.317341151332,4582,2842.3828125,2756.25,5232.568359375,4952.63671875,5340.234375,5146.435546875,0.0068813157,0.20669827,0.05686491,0.048285168,8.00646e-05,0.09420476,0.029606473,0.027593521,3143.84765625,12790.72265625,9824.99765625,2925.3363280374483,63945,44100,American Robin
1248.92578125,39,995.5919108903119,2025,5469.43359375,1076.66015625,1205.859375,1248.92578125,1485.791015625,1528.857421875,0.0038935076,0.13030379,0.041284177,0.03928717,0.0007309607,0.09397117,0.0202375,0.021469312,5103.369140625,14922.509765625,9632.06015625,2930.201589758706,63945,44100,American Crow
1359.375,40,1050.7377101547431,2001,1335.9375,1453.125,1242.1875,1406.25,1359.375,1664.0625,0.003333134,0.14243336,0.05429837,0.03606514,1.885011e-05,0.08594282,0.007725513,0.020853482,1875.0,18000.0,6039.981617647059,4394.88336608349,69600,48000,American Crow
2605.517578125,52,1853.1674450398705,3768,3682.177734375,2583.984375,2583.984375,2648.583984375,2562.451171875,3208.447265625,0.0024823858,0.02679293,0.011554149,0.0063936436,8.505308e-05,0.005448497,0.0010857355,0.0011197912,2756.25,4285.107421875,3620.506640625,278.9339554024221,63945,44100,American Robin
7708.88671875,70,4643.879394964275,10685,7385.888671875,3380.712890625,3186.9140625,3165.380859375,6782.958984375,7105.95703125,0.060209043,0.14876887,0.08868906,0.019921951,0.00068058644,0.004319801,0.0013724576,0.00047233788,7859.619140625,8699.4140625,8364.701953125,171.4779484113973,63945,44100,Blue Jay
2950.048828125,51,2121.2222434897826,4281,2993.115234375,3036.181640625,2411.71875,2583.984375,2476.318359375,2045.654296875,0.0012709729,0.044301987,0.011551234,0.011879499,1.8086765e-05,0.0138606215,0.002350099,0.002622031,2605.517578125,8053.41796875,4197.42421875,1368.9812112227503,63945,44100,American Robin
2414.0625,50,1903.9211763064616,4096,2695.3125,2156.25,2812.5,2484.375,2484.375,2343.75,0.0064553893,0.20328037,0.043652073,0.053032707,3.5265857e-05,0.0314822,0.008106877,0.008575564,2789.0625,14507.8125,9957.663143382353,3880.420179494263,69600,48000,American Robin
1959.521484375,47,1453.1349346829675,2854,4931.103515625,4974.169921875,1916.455078125,1981.0546875,1959.521484375,1937.98828125,0.0030882338,0.061046246,0.0147800995,0.01264877,6.570856e-05,0.008773524,0.0018567657,0.0020014576,3768.310546875,7579.6875,5299.407421875,904.1230655080193,63945,44100,Blue Jay
4069.775390625,60,2705.1720466601614,5845,4198.974609375,4263.57421875,6546.09375,5727.83203125,3552.978515625,3316.11328125,0.0100795515,0.30755264,0.12167819,0.077176124,1.2452248e-05,0.024591016,0.0023393454,0.004699497,4005.17578125,9000.87890625,5810.175,1212.9814109161562,63945,44100,American Goldfinch
4195.3125,60,2633.058990303261,6071,2437.5,4054.6875,4640.625,2273.4375,5718.75,5203.125,0.018303167,0.13823439,0.049130652,0.025841955,0.0015739581,0.12437784,0.03480022,0.028005624,6585.9375,17085.9375,14642.750459558823,1743.6874959230618,69600,48000,Eastern Bluebird
2433.251953125,51,1755.6828148163845,3529,968.994140625,1248.92578125,2411.71875,2476.318359375,2454.78515625,2411.71875,0.0069615785,0.4762581,0.057792667,0.11044154,6.0321305e-05,0.1842057,0.09653263,0.057168044,5211.03515625,16149.90234375,13545.418359375,3589.33407782392,63945,44100,Blue Jay
2203.125,49,1575.8281341171266,3215,3492.1875,2226.5625,2179.6875,2226.5625,2226.5625,1453.125,0.0052992557,0.24448775,0.034099348,0.06029484,8.674644e-06,0.013957168,0.004533133,0.003303557,2273.4375,9093.75,6652.458639705882,1452.2609038449878,69600,48000,Blue Jay
2390.185546875,50,1755.6828148163845,3467,2734.716796875,3186.9140625,2433.251953125,3251.513671875,2390.185546875,2368.65234375,0.0015552298,0.27626202,0.041910563,0.081047185,2.924022e-05,0.19228828,0.06413492,0.056707315,4780.37109375,18949.21875,13388.312109375,5294.790488915296,63945,44100,Blue Jay
4435.83984375,61,2933.5790620740468,6441,3875.9765625,3875.9765625,4694.23828125,4478.90625,4349.70703125,4543.505859375,0.0013838498,0.14568365,0.052537158,0.049003877,3.1930715e-05,0.030630823,0.005976162,0.00873675,4866.50390625,8397.94921875,6018.788671875,960.5782724862308,63945,44100,Carolina Chickadee
1335.05859375,40,1109.0801261491836,1931,1421.19140625,1335.05859375,1593.45703125,1378.125,1291.9921875,1658.056640625,0.0020597284,0.13991572,0.038424652,0.040179644,0.00016147767,0.0074110273,0.0012187728,0.0012909456,2971.58203125,7450.48828125,4962.455859375,1432.076850619413,63945,44100,American Crow
1382.8125,41,1050.7377101547431,1953,1382.8125,1031.25,1289.0625,1335.9375,1218.75,1218.75,0.021556165,0.117103815,0.05362661,0.023459204,2.7555241e-05,0.0016132934,0.0003754982,0.00032342225,1429.6875,4640.625,2548.483455882353,760.409129210384,69600,48000,Canada Goose
1593.45703125,43,1235.6632525954,2315,1851.85546875,1808.7890625,2045.654296875,1614.990234375,1593.45703125,1550.390625,0.0019030921,0.049935035,0.0060155806,0.010732855,0.000173876,0.24391055,0.12650071,0.057903644,2174.853515625,18087.890625,15672.209765625,3695.149239205077,63945,44100,American Robin
6115.4296875,16,4282.309241202705,10210,2928.515625,2885.44921875,4931.103515625,7019.82421875,4414.306640625,6093.896484375,0.0016468252,0.015880601,0.00420768,0.0034516759,0.0028580097,0.033018924,0.014149834,0.006490099,6373.828125,11046.533203125,7735.415625,964.1533902280827,63945,44100,Brown-headed Cowbird
5835.498046875,66,3741.1620115459477,8516,6201.5625,6223.095703125,6180.029296875,5943.1640625,5878.564453125,5792.431640625,0.008123269,0.13553216,0.03580929,0.039178558,0.00044641367,0.19451469,0.06896689,0.05130515,6804.4921875,15654.638671875,12040.678125,2520.3272445068887,63945,44100,Carolina Chickadee
2320.3125,50,1618.9862188629947,3381,3187.5,6257.8125,6304.6875,4335.9375,2343.75,2343.75,0.013602608,0.13821296,0.038896367,0.030896885,3.3805376e-05,0.0062432094,0.0012957397,0.0009938392,4406.25,8695.3125,5661.879595588235,1107.1533373676898,69600,48000,Blue Jay
1765.72265625,45,1339.9945670973298,2557,1808.7890625,1765.72265625,1765.72265625,1787.255859375,1162.79296875,1119.7265625,0.0045706993,0.08328864,0.021500539,0.022932202,5.1016625e-05,0.009648842,0.0038248026,0.003301363,3897.509765625,7019.82421875,5905.437890625,836.8265125802886,63945,44100,American Crow
1664.0625,44,1202.7235902613256,2415,2390.625,1757.8125,1523.4375,1312.5,1687.5,1546.875,0.0015038243,0.06016339,0.006111617,0.010758168,4.0824925e-05,0.15927291,0.053197056,0.040676042,2414.0625,18539.0625,13863.453584558823,4388.324657815268,69600,48000,American Robin
1442.724609375,41,1139.4551226592705,2100,1421.19140625,1335.05859375,1830.322265625,1442.724609375,1313.525390625,1335.05859375,0.0028692896,0.028175728,0.009773423,0.007391806,0.00044791697,0.019399043,0.0074341525,0.0053399964,5857.03125,10163.671875,7660.824609375,1473.8835266220708,63945,44100,American Crow
7127.490234375,63,2494.5486885421506,10337,7127.490234375,7041.357421875,6998.291015625,7428.955078125,6309.228515625,4349.70703125,0.009807811,0.18692929,0.048588388,0.042886633,8.755058e-05,0.015694825,0.003977898,0.003526531,3919.04296875,11003.466796875,8020.6875,1690.169850494292,63945,44100,Carolina Chickadee
4328.173828125,60,2855.377251401062,6270,6352.294921875,4328.173828125,4242.041015625,4306.640625,4349.70703125,4285.107421875,0.008084544,0.12970972,0.045174576,0.028328506,0.000105255676,0.046088852,0.0035425038,0.006140908,5534.033203125,11627.9296875,9017.588671875,1144.7334776210473,63945,44100,Carolina Chickadee
1421.19140625,39,969.3921237616194,1713,1507.32421875,1378.125,1399.658203125,1291.9921875,1722.65625,1442.724609375,0.038194302,0.16138431,0.09910047,0.02448021,7.183872e-05,0.0009104204,0.00023295106,0.00016451644,2842.3828125,7342.822265625,4982.438671875,1376.327916088448,63945,44100,American Crow
2648.583984375,52,1903.9211763064616,3858,2282.51953125,2540.91796875,2454.78515625,2971.58203125,2627.05078125,2497.8515625,0.010970091,0.13965282,0.034471303,0.031632423,0.00016658386,0.05308908,0.016208036,0.013725706,4866.50390625,10120.60546875,8790.198046875,1140.313810823381,63945,44100,Eastern Bluebird
5577.099609375,67,3948.8907608530103,9193,5577.099609375,5361.767578125,5534.033203125,5706.298828125,4995.703125,5297.16796875,0.003313285,0.09304186,0.030432856,0.026959015,6.433081e-05,0.028895838,0.00526989,0.005876188,6438.427734375,11391.064453125,8675.64140625,1346.2115633457574,63945,44100,Carolina Chickadee
1593.45703125,43,1235.6632525954,2367,1679.58984375,2950.048828125,1507.32421875,1722.65625,1550.390625,1270.458984375,0.0016905707,0.08725743,0.020766908,0.026516406,0.0005422831,0.037943736,0.013125873,0.011397218,5857.03125,11412.59765625,8185.3734375,1461.9049422057067,63945,44100,American Crow
