peak_Hz,peak_Q,peak_mel,fourier_freq,ampmax_n3,ampmax_n2,ampmax_n1,ampmax_0,ampmax_p1,ampmax_p2,num_samples,sample_rate,species
2347.119140625,16,2009.6367704220825,468,1248.92578125,1464.2578125,2928.515625,2820.849609375,2024.12109375,2799.31640625,63945,44100,American Robin
1119.7265625,37,916.9925495042345,1611,1399.658203125,1464.2578125,1399.658203125,1248.92578125,1399.658203125,1270.458984375,63945,44100,American Crow
6072.36328125,66,2633.058990303261,5613,6050.830078125,6223.095703125,6201.5625,7558.154296875,6136.962890625,7149.0234375,63945,44100,Brown-headed Cowbird
3402.24609375,56,2363.324628283645,4967,1335.05859375,2670.1171875,1227.392578125,3380.712890625,3466.845703125,3402.24609375,63945,44100,Blue Jay
1248.92578125,40,1022.7276958555574,1801,2540.91796875,1248.92578125,1378.125,1356.591796875,1528.857421875,1830.322265625,63945,44100,American Crow
2367.1875,50,1755.6828148163845,3489,3914.0625,3937.5,2085.9375,2390.625,2414.0625,2531.25,69600,48000,Bald Eagle
3445.3125,36,2363.324628283645,5000,3445.3125,3445.3125,3316.11328125,3208.447265625,3079.248046875,1291.9921875,63945,44100,Blue Jay
2282.51953125,49,1663.3262981669018,3307,2325.5859375,1765.72265625,2153.3203125,2174.853515625,2196.38671875,2239.453125,63945,44100,Blue Jay
2433.251953125,51,1755.6828148163845,3528,7665.8203125,5792.431640625,2411.71875,2433.251953125,2325.5859375,2454.78515625,63945,44100,Blue Jay
1248.92578125,39,995.5919108903119,2025,5469.43359375,1378.125,1205.859375,1248.92578125,1485.791015625,1528.857421875,63945,44100,American Crow
2411.71875,51,1755.6828148163845,3484,1399.658203125,1227.392578125,2928.515625,2476.318359375,2411.71875,2519.384765625,63945,44100,Eastern Bluebird
1291.9921875,40,1022.7276958555574,1844,1658.056640625,1485.791015625,1270.458984375,1485.791015625,1851.85546875,1550.390625,63945,44100,American Crow
1291.9921875,40,1050.7377101547431,1884,1270.458984375,1291.9921875,1571.923828125,1399.658203125,1270.458984375,1614.990234375,63945,44100,American Crow
4435.83984375,60,2705.1720466601614,6587,1765.72265625,1205.859375,8699.4140625,7622.75390625,7515.087890625,4694.23828125,63945,44100,Carolina Chickadee
3531.4453125,57,2428.0503191005596,5083,3574.51171875,3509.912109375,3445.3125,3423.779296875,3359.1796875,3488.37890625,63945,44100,Blue Jay
1765.72265625,45,1376.6937462995018,2546,1291.9921875,4134.375,1593.45703125,1808.7890625,1787.255859375,1765.72265625,63945,44100,Blue Jay
3940.576171875,60,2779.2601035454527,5944,3639.111328125,3983.642578125,3919.04296875,4177.44140625,4005.17578125,3940.576171875,63945,44100,American Goldfinch
2367.1875,50,1663.3262981669018,3436,2554.6875,2414.0625,4359.375,3796.875,3984.375,3421.875,69600,48000,American Goldfinch
1378.125,40,1079.5148503509004,1959,1205.859375,1485.791015625,1291.9921875,1335.05859375,1356.591796875,1485.791015625,63945,44100,American Crow
6029.296875,58,3741.1620115459477,8737,6330.76171875,6029.296875,6007.763671875,6007.763671875,6007.763671875,4586.572265625,63945,44100,Carolina Chickadee
2437.5,13,2779.2601035454527,132,4195.3125,2414.0625,2554.6875,5882.8125,2414.0625,2414.0625,69600,48000,Carolina Chickadee
7192.08984375,32,4399.591234802461,10423,11175.732421875,6718.359375,6976.7578125,9840.673828125,7105.95703125,7428.955078125,63945,44100,Brown-headed Cowbird
3488.37890625,56,2363.324628283645,5058,1421.19140625,1399.658203125,3337.646484375,3359.1796875,3251.513671875,2971.58203125,63945,44100,American Robin
4500.439453125,61,3013.922629388657,6747,4651.171875,3703.7109375,4371.240234375,4306.640625,4026.708984375,4457.373046875,63945,44100,American Goldfinch
5835.9375,66,3544.3606937385,8576,5578.125,5882.8125,5835.9375,5953.125,5882.8125,5929.6875,69600,48000,Blue Jay
1248.92578125,46,995.5919108903119,1810,1873.388671875,1830.322265625,1787.255859375,1722.65625,1765.72265625,1744.189453125,63945,44100,American Crow
2993.115234375,28,2363.324628283645,923,2971.58203125,3014.6484375,2950.048828125,3445.3125,1378.125,1248.92578125,63945,44100,Eastern Bluebird
4952.63671875,63,3181.27127036677,6709,5124.90234375,4931.103515625,5146.435546875,5081.8359375,4909.5703125,4931.103515625,63945,44100,Brown-headed Cowbird
1804.6875,46,1339.9945670973298,4160,2906.25,1593.75,3703.125,4007.8125,3773.4375,2835.9375,69600,48000,Blue Jay
3122.314453125,55,2179.317341151332,4532,6180.029296875,1937.98828125,3596.044921875,3122.314453125,6244.62890625,6201.5625,63945,44100,Blue Jay
1687.5,44,1269.5050518489365,2452,1640.625,1687.5,1734.375,1570.3125,1664.0625,1710.9375,69600,48000,Blue Jay
3380.712890625,56,2300.3243609551837,4846,3402.24609375,3359.1796875,3337.646484375,3359.1796875,3509.912109375,3165.380859375,63945,44100,Blue Jay
1500.0,42,1139.4551226592705,2188,1335.9375,1218.75,1546.875,1265.625,1289.0625,1406.25,69600,48000,American Crow
2250.0,49,1618.9862188629947,3265,2507.8125,1289.0625,2062.5,2625.0,1898.4375,2226.5625,69600,48000,Eastern Bluebird
1205.859375,39,969.3921237616194,1768,1378.125,1248.92578125,1593.45703125,1679.58984375,1614.990234375,1701.123046875,63945,44100,American Crow
2153.3203125,48,1575.8281341171266,3137,1227.392578125,1227.392578125,1614.990234375,1894.921875,2002.587890625,1873.388671875,63945,44100,Blue Jay
3962.109375,60,2633.058990303261,5760,1981.0546875,3359.1796875,4414.306640625,5404.833984375,3768.310546875,4478.90625,63945,44100,American Goldfinch
2842.3828125,53,2009.6367704220825,4081,2842.3828125,2799.31640625,2777.783203125,2863.916015625,2820.849609375,2820.849609375,63945,44100,Blue Jay
1289.0625,39,995.5919108903119,1882,1312.5,4664.0625,1312.5,5109.375,1898.4375,1710.9375,69600,48000,American Crow
8397.94921875,63,5035.978165116576,12165,9237.744140625,7967.28515625,8333.349609375,8527.1484375,8720.947265625,8699.4140625,63945,44100,Brown-headed Cowbird
1476.5625,41,1139.4551226592705,2144,1476.5625,1429.6875,1523.4375,1593.75,1476.5625,1382.8125,69600,48000,American Crow
1464.2578125,41,1139.4551226592705,2078,1528.857421875,1291.9921875,1421.19140625,1356.591796875,1378.125,1399.658203125,63945,44100,American Crow
2476.318359375,51,1803.7666800985344,3584,3036.181640625,2756.25,5447.900390625,4715.771484375,2777.783203125,4931.103515625,63945,44100,American Robin
3726.5625,58,2428.0503191005596,5414,1898.4375,3820.3125,3773.4375,3726.5625,3609.375,3750.0,69600,48000,Blue Jay
2367.1875,50,1663.3262981669018,3439,2296.875,2460.9375,3398.4375,2625.0,2343.75,2250.0,69600,48000,American Robin
4888.037109375,63,3181.27127036677,7106,4909.5703125,4909.5703125,4888.037109375,4931.103515625,4952.63671875,3617.578125,63945,44100,Carolina Chickadee
7644.287109375,14,4643.879394964275,205,7579.6875,7105.95703125,7601.220703125,6287.6953125,6244.62890625,4651.171875,63945,44100,Carolina Chickadee
5964.697265625,61,3013.922629388657,6624,4521.97265625,4543.505859375,4565.0390625,6007.763671875,6007.763671875,5986.23046875,63945,44100,Carolina Chickadee
3703.125,59,2855.377251401062,6440,3867.1875,4453.125,3117.1875,3234.375,3726.5625,3890.625,69600,48000,Eastern Bluebird
4715.771484375,61,4282.309241202705,10089,4500.439453125,2260.986328125,4435.83984375,6804.4921875,4715.771484375,4758.837890625,63945,44100,Brown-headed Cowbird
1550.390625,44,1202.7235902613256,2239,1464.2578125,7515.087890625,1507.32421875,1830.322265625,1335.05859375,1787.255859375,63945,44100,American Crow
5426.3671875,64,3268.398522453182,5951,3703.7109375,4069.775390625,3875.9765625,5641.69921875,6503.02734375,4521.97265625,63945,44100,American Goldfinch
2519.384765625,44,2239.003521681573,3645,3509.912109375,3359.1796875,3294.580078125,3251.513671875,1593.45703125,3165.380859375,63945,44100,Blue Jay
3251.513671875,56,2300.3243609551837,4902,3273.046875,3294.580078125,3316.11328125,3273.046875,3273.046875,3186.9140625,63945,44100,Blue Jay
2531.25,51,1755.6828148163845,3654,2578.125,2601.5625,2531.25,2507.8125,2554.6875,2507.8125,69600,48000,Blue Jay
3122.314453125,50,1663.3262981669018,3231,2282.51953125,3488.37890625,3251.513671875,2605.517578125,2476.318359375,2347.119140625,63945,44100,American Robin
2067.1875,48,1853.1674450398705,3003,1291.9921875,1765.72265625,2670.1171875,2562.451171875,2605.517578125,2067.1875,63945,44100,Blue Jay
2583.984375,52,1956.0649283422904,3967,2519.384765625,2583.984375,3746.77734375,2777.783203125,2713.18359375,2497.8515625,63945,44100,Eastern Bluebird
2531.25,51,1755.6828148163845,3669,2320.3125,2179.6875,2789.0625,2554.6875,2203.125,2437.5,69600,48000,American Robin
4195.3125,60,2633.058990303261,6093,2273.4375,2179.6875,2226.5625,4195.3125,3914.0625,2179.6875,69600,48000,Bald Eagle
3509.912109375,56,2363.324628283645,5095,3079.248046875,3143.84765625,3962.109375,2885.44921875,3057.71484375,3143.84765625,63945,44100,Blue Jay
1894.921875,14,1414.3980264081877,152,2950.048828125,1916.455078125,1894.921875,1808.7890625,1873.388671875,1873.388671875,63945,44100,Blue Jay
1399.658203125,41,1109.0801261491836,2026,1399.658203125,1356.591796875,1356.591796875,1378.125,1378.125,1248.92578125,63945,44100,Canada Goose
1335.05859375,28,1050.7377101547431,967,1335.05859375,1291.9921875,1356.591796875,1356.591796875,1313.525390625,1335.05859375,63945,44100,Canada Goose
3036.181640625,54,2121.2222434897826,186,3552.978515625,1937.98828125,2131.787109375,2950.048828125,6869.091796875,2454.78515625,63945,44100,American Robin
1378.125,15,1079.5148503509004,146,1378.125,1399.658203125,1421.19140625,1442.724609375,1464.2578125,1442.724609375,63945,44100,Canada Goose
1270.458984375,39,995.5919108903119,1828,1679.58984375,1291.9921875,1270.458984375,1614.990234375,1442.724609375,1205.859375,63945,44100,American Crow
2304.052734375,49,1663.3262981669018,3356,2110.25390625,2131.787109375,2131.787109375,3768.310546875,2131.787109375,2196.38671875,63945,44100,Blue Jay
3036.181640625,55,2179.317341151332,4625,2497.8515625,2906.982421875,3057.71484375,3036.181640625,2196.38671875,4995.703125,63945,44100,Blue Jay
1270.458984375,39,1022.7276958555574,1838,1270.458984375,1313.525390625,1356.591796875,1571.923828125,1205.859375,1291.9921875,63945,44100,Canada Goose
1687.5,44,1269.5050518489365,2407,2039.0625,2039.0625,2062.5,1593.75,1804.6875,1734.375,69600,48000,Blue Jay
1356.591796875,40,1079.5148503509004,1975,1335.05859375,1248.92578125,1248.92578125,1378.125,1356.591796875,1378.125,63945,44100,American Crow
1119.7265625,19,4643.879394964275,101,1679.58984375,1248.92578125,1593.45703125,7644.287109375,7665.8203125,1507.32421875,63945,44100,Carolina Chickadee
2950.048828125,51,2121.2222434897826,4281,2993.115234375,3036.181640625,2411.71875,2583.984375,2476.318359375,2045.654296875,63945,44100,American Robin
2601.5625,52,1803.7666800985344,3767,2625.0,2554.6875,2625.0,2578.125,2554.6875,2601.5625,69600,48000,Blue Jay
8354.8828125,71,4771.063912195746,11424,4112.841796875,8333.349609375,7881.15234375,8311.81640625,7536.62109375,7730.419921875,63945,44100,Carolina Chickadee
3117.1875,55,2064.6758144450405,4534,15023.4375,1242.1875,2296.875,3117.1875,2976.5625,3140.625,69600,48000,Bald Eagle
6826.025390625,18,4168.153689421891,678,6912.158203125,6804.4921875,4715.771484375,6869.091796875,6826.025390625,1270.458984375,63945,44100,Carolina Chickadee
1464.2578125,42,1139.4551226592705,2054,1464.2578125,1507.32421875,1679.58984375,1507.32421875,1378.125,1636.5234375,63945,44100,American Crow
3100.78125,55,2300.3243609551837,4941,2971.58203125,3079.248046875,3036.181640625,3445.3125,3337.646484375,3186.9140625,63945,44100,Blue Jay
1442.724609375,41,1109.0801261491836,2049,1291.9921875,1313.525390625,1248.92578125,1442.724609375,1378.125,1335.05859375,63945,44100,Canada Goose
3811.376953125,14,2494.5486885421506,146,1916.455078125,1916.455078125,3832.91015625,3100.78125,3811.376953125,3639.111328125,63945,44100,Blue Jay
4931.103515625,60,2779.2601035454527,6056,4328.173828125,4285.107421875,4909.5703125,3380.712890625,4435.83984375,5275.634765625,63945,44100,American Goldfinch
3402.24609375,56,2300.3243609551837,4939,1679.58984375,3359.1796875,1679.58984375,5684.765625,3380.712890625,3402.24609375,63945,44100,Blue Jay
2296.875,50,1618.9862188629947,3330,2039.0625,2343.75,2812.5,2718.75,2343.75,2109.375,69600,48000,Eastern Bluebird
3445.3125,17,2239.003521681573,162,3445.3125,3375.0,3257.8125,3187.5,3117.1875,2906.25,69600,48000,Blue Jay
4974.169921875,63,3268.398522453182,7723,2131.787109375,4952.63671875,5060.302734375,4995.703125,4909.5703125,5060.302734375,63945,44100,Brown-headed Cowbird
4242.041015625,17,2779.2601035454527,6139,4565.0390625,5770.8984375,4069.775390625,4651.171875,4694.23828125,4198.974609375,63945,44100,American Goldfinch
3423.779296875,51,2300.3243609551837,4941,3423.779296875,2540.91796875,2519.384765625,2454.78515625,2906.982421875,2411.71875,63945,44100,Blue Jay
3768.310546875,58,2562.8682859474306,5452,2691.650390625,1787.255859375,3746.77734375,1937.98828125,3768.310546875,3789.84375,63945,44100,American Robin
3273.046875,55,2179.317341151332,4746,1959.521484375,2411.71875,1227.392578125,3337.646484375,3488.37890625,3402.24609375,63945,44100,Blue Jay
1291.9921875,40,1022.7276958555574,1865,1679.58984375,1808.7890625,1399.658203125,1335.05859375,1313.525390625,1636.5234375,63945,44100,American Crow
3531.4453125,57,2428.0503191005596,5105,2433.251953125,2325.5859375,3682.177734375,3294.580078125,3552.978515625,3488.37890625,63945,44100,Brown-headed Cowbird
2734.716796875,53,1956.0649283422904,3950,3725.244140625,2863.916015625,2971.58203125,2734.716796875,2756.25,2648.583984375,63945,44100,American Robin
1687.5,44,1269.5050518489365,2449,1593.75,1710.9375,1664.0625,1617.1875,1500.0,1570.3125,69600,48000,Blue Jay
1453.125,41,1109.0801261491836,1873,1500.0,1406.25,1359.375,1312.5,1429.6875,1359.375,69600,48000,Canada Goose
2993.115234375,54,2121.2222434897826,4317,2950.048828125,2476.318359375,4500.439453125,3100.78125,3014.6484375,2971.58203125,63945,44100,American Goldfinch
2320.3125,55,1618.9862188629947,3379,2625.0,3187.5,3210.9375,3117.1875,2343.75,2320.3125,69600,48000,Blue Jay
1335.9375,21,1022.7276958555574,479,1335.9375,1242.1875,1218.75,4312.5,11835.9375,1804.6875,69600,48000,Canada Goose
1141.259765625,40,916.9925495042345,1924,1378.125,1571.923828125,1291.9921875,1722.65625,1571.923828125,1227.392578125,63945,44100,American Crow
2433.251953125,51,1755.6828148163845,3547,2239.453125,2820.849609375,2476.318359375,2691.650390625,3036.181640625,2993.115234375,63945,44100,Eastern Bluebird
2131.787109375,49,1575.8281341171266,2959,2174.853515625,2045.654296875,2368.65234375,2088.720703125,2282.51953125,2110.25390625,63945,44100,Blue Jay
2605.517578125,51,1708.8807439736054,3362,2433.251953125,2282.51953125,2325.5859375,2583.984375,2540.91796875,2519.384765625,63945,44100,American Robin
4523.4375,61,2855.377251401062,5872,4054.6875,4500.0,4523.4375,4031.25,4289.0625,4757.8125,69600,48000,American Robin
2476.318359375,50,1663.3262981669018,3576,1291.9921875,1442.724609375,3122.314453125,2842.3828125,2260.986328125,2368.65234375,63945,44100,American Robin
2153.3203125,49,1803.7666800985344,3601,2067.1875,2067.1875,2174.853515625,2153.3203125,2174.853515625,2174.853515625,63945,44100,Eastern Bluebird
1289.0625,40,995.5919108903119,1877,1289.0625,1335.9375,1453.125,1476.5625,1453.125,1406.25,69600,48000,Canada Goose
2519.384765625,51,1803.7666800985344,3642,2583.984375,2325.5859375,2648.583984375,2777.783203125,2347.119140625,2347.119140625,63945,44100,American Robin
2627.05078125,52,1853.1674450398705,3813,2605.517578125,2648.583984375,2562.451171875,2562.451171875,2583.984375,2540.91796875,63945,44100,Blue Jay
3359.1796875,20,2300.3243609551837,163,1399.658203125,3359.1796875,3488.37890625,3380.712890625,3359.1796875,3316.11328125,63945,44100,Blue Jay
3328.125,56,2179.317341151332,4819,3375.0,3304.6875,3234.375,3000.0,2859.375,3187.5,69600,48000,Blue Jay
9108.544921875,30,5315.60183352463,13221,8677.880859375,8979.345703125,9108.544921875,9108.544921875,9194.677734375,9173.14453125,63945,44100,American Robin
2454.78515625,54,2064.6758144450405,4250,5146.435546875,3251.513671875,2454.78515625,3251.513671875,3423.779296875,2282.51953125,63945,44100,American Robin
2976.5625,54,2009.6367704220825,4304,3375.0,2835.9375,3398.4375,2929.6875,2953.125,2343.75,69600,48000,American Robin
1012.060546875,22,812.1934009894649,1468,1507.32421875,1464.2578125,1356.591796875,3746.77734375,1227.392578125,1593.45703125,63945,44100,Eastern Bluebird
7967.28515625,50,4771.063912195746,11553,1378.125,9130.078125,8010.3515625,7945.751953125,1830.322265625,2002.587890625,63945,44100,Blue Jay
3143.84765625,55,2179.317341151332,4291,2971.58203125,2863.916015625,2799.31640625,3122.314453125,3229.98046875,3143.84765625,63945,44100,Blue Jay
5882.8125,66,3544.3606937385,8531,5859.375,5765.625,5859.375,6304.6875,6234.375,5953.125,69600,48000,Blue Jay
2648.583984375,52,1903.9211763064616,3820,2670.1171875,2799.31640625,2971.58203125,3057.71484375,2605.517578125,2648.583984375,63945,44100,American Robin
5900.09765625,66,5035.978165116576,12265,7558.154296875,5857.03125,8484.08203125,8677.880859375,6007.763671875,5727.83203125,63945,44100,Brown-headed Cowbird
4804.6875,62,3013.922629388657,140,4710.9375,4640.625,4898.4375,7429.6875,4968.75,4734.375,69600,48000,Carolina Chickadee
3304.6875,56,2179.317341151332,4817,2765.625,2343.75,3187.5,3328.125,2484.375,2484.375,69600,48000,Blue Jay
3398.4375,56,2239.003521681573,4910,2507.8125,4265.625,3398.4375,3210.9375,2601.5625,4828.125,69600,48000,American Robin
3854.443359375,58,2562.8682859474306,5602,2756.25,4198.974609375,3832.91015625,3875.9765625,3854.443359375,3962.109375,63945,44100,American Robin
2971.58203125,54,2064.6758144450405,4058,2540.91796875,2239.453125,2368.65234375,2670.1171875,2670.1171875,2993.115234375,63945,44100,American Robin
1687.5,25,1202.7235902613256,836,1429.6875,1476.5625,1617.1875,1359.375,1523.4375,1218.75,69600,48000,Canada Goose
5900.09765625,65,3013.922629388657,6681,6739.892578125,5900.09765625,4608.10546875,3596.044921875,5447.900390625,3596.044921875,63945,44100,American Robin
3079.248046875,56,2121.2222434897826,4444,3057.71484375,2583.984375,3488.37890625,3014.6484375,2239.453125,2110.25390625,63945,44100,American Robin
2296.875,50,890.792762375542,1601,2578.125,4804.6875,1945.3125,6679.6875,1898.4375,2156.25,69600,48000,Eastern Bluebird
2226.5625,49,1575.8281341171266,113,2367.1875,2250.0,2226.5625,2882.8125,2671.875,2789.0625,69600,48000,American Robin
7213.623046875,70,4399.591234802461,10461,6933.69140625,6266.162109375,6481.494140625,7192.08984375,4500.439453125,3725.244140625,63945,44100,Carolina Chickadee
7730.419921875,70,4643.879394964275,11186,5383.30078125,7751.953125,4715.771484375,7751.953125,7385.888671875,7773.486328125,63945,44100,Blue Jay
2540.91796875,51,1853.1674450398705,3690,3143.84765625,2777.783203125,2239.453125,2928.515625,2196.38671875,2950.048828125,63945,44100,Eastern Bluebird
2304.052734375,49,2121.2222434897826,4357,3014.6484375,3014.6484375,3617.578125,2605.517578125,2153.3203125,2088.720703125,63945,44100,American Robin
4694.23828125,62,3096.466610829576,6786,4758.837890625,4608.10546875,4306.640625,4694.23828125,5512.5,5921.630859375,63945,44100,Brown-headed Cowbird
1937.98828125,46,1453.1349346829675,2818,1356.591796875,3897.509765625,1335.05859375,2605.517578125,1808.7890625,1916.455078125,63945,44100,Blue Jay
7617.1875,71,4399.591234802461,11508,7593.75,7921.875,7664.0625,7125.0,7640.625,7921.875,69600,48000,Blue Jay
3014.6484375,52,1853.1674450398705,3720,1291.9921875,1528.857421875,3143.84765625,3251.513671875,2153.3203125,2605.517578125,63945,44100,American Robin
3423.779296875,51,1803.7666800985344,4510,2993.115234375,3445.3125,3402.24609375,2756.25,2433.251953125,3380.712890625,63945,44100,American Robin
1570.3125,44,1202.7235902613256,2389,1335.9375,1265.625,1992.1875,1265.625,1664.0625,2789.0625,69600,48000,American Robin
3117.1875,54,2064.6758144450405,4538,2554.6875,2578.125,3117.1875,2695.3125,2132.8125,1992.1875,69600,48000,American Robin
5167.96875,63,3948.8907608530103,9087,10120.60546875,3703.7109375,6287.6953125,8613.28125,8850.146484375,5081.8359375,63945,44100,Brown-headed Cowbird
2411.71875,50,1755.6828148163845,3498,2325.5859375,2304.052734375,2454.78515625,2648.583984375,2239.453125,2993.115234375,63945,44100,Eastern Bluebird
4457.373046875,67,3843.623303895436,6464,6309.228515625,6180.029296875,6072.36328125,6050.830078125,6029.296875,6029.296875,63945,44100,Carolina Chickadee
3656.25,58,2363.324628283645,5294,3632.8125,3609.375,3609.375,3046.875,4898.4375,4921.875,69600,48000,Blue Jay
3251.513671875,56,2300.3243609551837,4904,1205.859375,1421.19140625,1636.5234375,3316.11328125,3402.24609375,3316.11328125,63945,44100,Blue Jay
1664.0625,44,1235.6632525954,2397,1781.25,1757.8125,1687.5,1734.375,1687.5,1640.625,69600,48000,Blue Jay
1399.658203125,40,1109.0801261491836,1823,1636.5234375,1248.92578125,1205.859375,1399.658203125,1399.658203125,1399.658203125,63945,44100,Canada Goose
4406.25,60,2779.2601035454527,6391,2367.1875,2226.5625,4453.125,4406.25,4359.375,4476.5625,69600,48000,American Robin
2002.587890625,47,1414.3980264081877,2736,1744.189453125,1701.123046875,1830.322265625,1765.72265625,2045.654296875,2045.654296875,63945,44100,American Robin
2648.4375,51,1803.7666800985344,3821,1500.0,2507.8125,2648.4375,2507.8125,2625.0,2625.0,69600,48000,Eastern Bluebird
3875.9765625,59,2705.1720466601614,3073,1959.521484375,2024.12109375,1937.98828125,2174.853515625,3811.376953125,1722.65625,63945,44100,Blue Jay
2304.052734375,50,1708.8807439736054,3346,2799.31640625,3229.98046875,2627.05078125,2368.65234375,2304.052734375,3036.181640625,63945,44100,American Robin
3359.1796875,56,2300.3243609551837,4877,1313.525390625,1485.791015625,2583.984375,3617.578125,3552.978515625,2734.716796875,63945,44100,American Robin
2217.919921875,14,1618.9862188629947,3208,1614.990234375,2174.853515625,1248.92578125,2217.919921875,3811.376953125,2217.919921875,63945,44100,Bald Eagle
2507.8125,51,1755.6828148163845,3638,2507.8125,5273.4375,2132.8125,2484.375,2437.5,2437.5,69600,48000,Blue Jay
5857.03125,66,3741.1620115459477,6475,5900.09765625,5878.564453125,5835.498046875,5857.03125,3208.447265625,5878.564453125,63945,44100,American Goldfinch
3057.71484375,55,2121.2222434897826,4474,6718.359375,1614.990234375,4694.23828125,3036.181640625,3057.71484375,5275.634765625,63945,44100,Blue Jay
1442.724609375,41,1139.4551226592705,2099,1421.19140625,1507.32421875,1205.859375,1464.2578125,1378.125,1442.724609375,63945,44100,Canada Goose
3820.3125,58,2494.5486885421506,5528,7125.0,3140.625,3070.3125,3140.625,3843.75,2929.6875,69600,48000,American Robin
7149.0234375,68,4282.309241202705,10371,6266.162109375,6180.029296875,6029.296875,6955.224609375,6933.69140625,6976.7578125,63945,44100,American Goldfinch
2820.849609375,53,2009.6367704220825,4090,1335.05859375,2863.916015625,2820.849609375,2777.783203125,3316.11328125,3337.646484375,63945,44100,Blue Jay
1270.458984375,39,995.5919108903119,1834,1205.859375,1270.458984375,1356.591796875,1248.92578125,1248.92578125,1313.525390625,63945,44100,Canada Goose
2062.5,51,2179.317341151332,124,3046.875,2835.9375,3328.125,2625.0,2367.1875,2718.75,69600,48000,American Robin
3375.0,56,2239.003521681573,4889,1570.3125,4828.125,3257.8125,3375.0,3445.3125,3351.5625,69600,48000,Blue Jay
1464.2578125,41,1202.7235902613256,1995,1313.525390625,1399.658203125,1614.990234375,1679.58984375,1464.2578125,1378.125,63945,44100,American Crow
7149.0234375,69,4282.309241202705,10101,5706.298828125,6395.361328125,6653.759765625,7192.08984375,7213.623046875,7192.08984375,63945,44100,American Goldfinch
3746.77734375,58,2562.8682859474306,4081,3746.77734375,3725.244140625,3682.177734375,3359.1796875,3682.177734375,3552.978515625,63945,44100,Blue Jay
1500.0,39,1139.4551226592705,2179,1242.1875,1382.8125,1359.375,1476.5625,1359.375,1523.4375,69600,48000,Canada Goose
3100.78125,54,2121.2222434897826,4497,1937.98828125,2411.71875,3552.978515625,2906.982421875,3014.6484375,2950.048828125,63945,44100,American Robin
3466.845703125,56,2494.5486885421506,5320,1270.458984375,1335.05859375,5081.8359375,3552.978515625,1248.92578125,3940.576171875,63945,44100,American Robin
1421.19140625,41,1109.0801261491836,2063,1507.32421875,1593.45703125,1335.05859375,1356.591796875,1808.7890625,1679.58984375,63945,44100,American Crow
3165.380859375,55,2179.317341151332,4600,2390.185546875,2325.5859375,4091.30859375,3165.380859375,3122.314453125,3122.314453125,63945,44100,Blue Jay
2368.65234375,50,1708.8807439736054,3434,2002.587890625,2713.18359375,2540.91796875,2390.185546875,2304.052734375,2153.3203125,63945,44100,Eastern Bluebird
2347.119140625,50,1708.8807439736054,3412,3100.78125,1205.859375,2024.12109375,2648.583984375,2734.716796875,2691.650390625,63945,44100,American Robin
1664.0625,44,1235.6632525954,2437,1687.5,1640.625,1687.5,1640.625,1664.0625,1546.875,69600,48000,Canada Goose
1119.7265625,17,916.9925495042345,1454,1205.859375,4844.970703125,1356.591796875,5038.76953125,1205.859375,4328.173828125,63945,44100,American Robin
2507.8125,51,1755.6828148163845,3610,2250.0,2250.0,2835.9375,2718.75,2531.25,2273.4375,69600,48000,Eastern Bluebird
4823.4375,63,3096.466610829576,6981,3143.84765625,4909.5703125,5060.302734375,4091.30859375,4844.970703125,4823.4375,63945,44100,Brown-headed Cowbird
3079.248046875,55,2363.324628283645,4965,1873.388671875,3359.1796875,2540.91796875,3229.98046875,3423.779296875,3079.248046875,63945,44100,American Robin
2411.71875,50,1755.6828148163845,3488,2325.5859375,2390.185546875,2476.318359375,2950.048828125,2928.515625,2928.515625,63945,44100,American Robin
2554.6875,52,1755.6828148163845,4266,3023.4375,3304.6875,2343.75,2765.625,2718.75,2718.75,69600,48000,American Goldfinch
6287.6953125,68,4168.153689421891,12468,4500.439453125,4586.572265625,8785.546875,7902.685546875,8031.884765625,6632.2265625,63945,44100,Carolina Chickadee
4005.17578125,59,2633.058990303261,5804,1335.05859375,5426.3671875,3919.04296875,4048.2421875,4026.708984375,4005.17578125,63945,44100,Brown-headed Cowbird
4672.705078125,59,2633.058990303261,6779,3380.712890625,4112.841796875,4005.17578125,4392.7734375,3919.04296875,3940.576171875,63945,44100,American Goldfinch
3229.98046875,55,2239.003521681573,4676,4758.837890625,3014.6484375,3208.447265625,3229.98046875,2368.65234375,3165.380859375,63945,44100,Blue Jay
1205.859375,39,969.3921237616194,1827,1571.923828125,1701.123046875,1205.859375,1787.255859375,1270.458984375,1679.58984375,63945,44100,American Crow
1399.658203125,40,1109.0801261491836,1835,1270.458984375,1378.125,1227.392578125,1378.125,1378.125,1421.19140625,63945,44100,Canada Goose
5297.16796875,44,3357.9119772274435,7672,3122.314453125,1937.98828125,3122.314453125,5275.634765625,5835.498046875,5749.365234375,63945,44100,Blue Jay
3962.109375,61,2633.058990303261,6854,3466.845703125,3725.244140625,5490.966796875,4672.705078125,4737.3046875,4177.44140625,63945,44100,American Goldfinch
3100.78125,54,2179.317341151332,4506,1356.591796875,3445.3125,3122.314453125,3079.248046875,2282.51953125,3036.181640625,63945,44100,Blue Jay
2507.8125,50,1708.8807439736054,3631,2015.625,2179.6875,2835.9375,2132.8125,2812.5,2132.8125,69600,48000,Eastern Bluebird
3375.0,55,2239.003521681573,4896,3093.75,3046.875,3023.4375,3187.5,3140.625,3117.1875,69600,48000,Blue Jay
